AAA-Beschreibung,AmtlicheFlaeche,Flurstuecks_kennzOhneFolge,Gemarkung_name,Gemeindekennzeichen,ZeitpunktDerEntstehung,alias
AX_Flurstueck,2407,11000700500649____,Charlottenburg,11000004,19950101,F10__17238
AX_Flurstueck,541,110007011026620108,Charlottenburg,11000004,19140101,F10__17250
AX_Flurstueck,11673,11000700600355____,Charlottenburg,11000004,20020101,F10__17254
AX_Flurstueck,4028,11000700500282____,Charlottenburg,11000004,19780101,F10__17256
AX_Flurstueck,5162,11000700400365____,Charlottenburg,11000004,19740101,F10__17259
AX_Flurstueck,683,110007011001260004,Charlottenburg,11000004,19520101,F10__17273
AX_Flurstueck,1020,110007011023920128,Charlottenburg,11000004,19110101,F10__17280
AX_Flurstueck,898,11000700500530____,Charlottenburg,11000004,19880101,F10__17282
AX_Flurstueck,5260,11000700500397____,Charlottenburg,11000004,19840101,F10__17287
AX_Flurstueck,16843,11000701000418____,Charlottenburg,11000004,19990101,F10__17296
AX_Flurstueck,16367,110007010001030261,Charlottenburg,11000004,19710101,F10__17312
AX_Flurstueck,4151,11000700500661____,Charlottenburg,11000004,19960101,F10__17326
AX_Flurstueck,18,110007004002540029,Charlottenburg,11000004,19730101,F10__17329
AX_Flurstueck,786,110007005001740001,Charlottenburg,11000004,19520101,F10__17330
AX_Flurstueck,3602,11000700600212____,Charlottenburg,11000004,19800101,F10__17340
AX_Flurstueck,3653,11000700600393____,Charlottenburg,11000004,20050101,F10__17341
AX_Flurstueck,4948,11000701100406____,Charlottenburg,11000004,20080101,F10__17360
AX_Flurstueck,109,110007004041570240,Charlottenburg,11000004,19030101,F10__17366
AX_Flurstueck,1634,110007005045650018,Charlottenburg,11000004,19010101,F10__17370
AX_Flurstueck,60,110007005001630004,Charlottenburg,11000004,19600101,F10__17374
AX_Flurstueck,600,110007011000880002,Charlottenburg,11000004,19520101,F10__17384
AX_Flurstueck,223,110007011000710008,Charlottenburg,11000004,19650101,F10__17391
AX_Flurstueck,2029,11000700500593____,Charlottenburg,11000004,19910101,F10__17405
AX_Flurstueck,8096,110007005001760002,Charlottenburg,11000004,19650101,F10__17414
AX_Flurstueck,8238,11000700600420____,Charlottenburg,11000004,20060101,F10__17416
AX_Flurstueck,766,110007005057570212,Charlottenburg,11000004,19070101,F10__17417
AX_Flurstueck,2120,110007005001640008,Charlottenburg,11000004,19610101,F10__17424
AX_Flurstueck,1808,11000700600432____,Charlottenburg,11000004,20110101,F10__17432
AX_Flurstueck,1846,11000700600434____,Charlottenburg,11000004,20110101,F10__17437
AX_Flurstueck,902,110007004002580003,Charlottenburg,11000004,19540101,F10__17441
AX_Flurstueck,3812,11000700400729____,Charlottenburg,11000004,19800101,F10__17448
AX_Flurstueck,575,110007005037700168,Charlottenburg,11000004,18980101,F10__17468
AX_Flurstueck,24,110007006000830002,Charlottenburg,11000004,19690101,F10__17473
AX_Flurstueck,1037,110007005000630002,Charlottenburg,11000004,19570101,F10__17487
AX_Flurstueck,73,11000700401023____,Charlottenburg,11000004,19880101,F10__17488
AX_Flurstueck,19422,11000701000232____,Charlottenburg,11000004,19780101,F10__17511
AX_Flurstueck,1118,110007004002540021,Charlottenburg,11000004,19560101,F10__17516
AX_Flurstueck,453,11000701100317____,Charlottenburg,11000004,19820101,F10__17521
AX_Flurstueck,626,110007005038640164,Charlottenburg,11000004,18980101,F10__17534
AX_Flurstueck,796,110007004002590001,Charlottenburg,11000004,19540101,F10__17541
AX_Flurstueck,324,110007005044990163,Charlottenburg,11000004,19010101,F10__17544
AX_Flurstueck,3650,110007005038980161,Charlottenburg,11000004,18980101,F10__17571
AX_Flurstueck,2015,11000700600362____,Charlottenburg,11000004,20020101,F10__17589
AX_Flurstueck,2288,11000700401178____,Charlottenburg,11000004,20070101,F10__17594
AX_Flurstueck,682,11000701100382____,Charlottenburg,11000004,20000101,F10__17608
AX_Flurstueck,2325,110007006000920014,Charlottenburg,11000004,19620101,F10__17612
AX_Flurstueck,750,110007006006200044,Charlottenburg,11000004,18980101,F10__17617
AX_Flurstueck,895,110007011026850108,Charlottenburg,11000004,19140101,F10__17629
AX_Flurstueck,865,11000700500671____,Charlottenburg,11000004,19970101,F10__17630
AX_Flurstueck,758,11000700500279____,Charlottenburg,11000004,19780101,F10__17636
AX_Flurstueck,773,110007006005650082,Charlottenburg,11000004,18920101,F10__17644
AX_Flurstueck,2623,11000700600415____,Charlottenburg,11000004,20060101,F10__17650
AX_Flurstueck,108,11000700600333____,Charlottenburg,11000004,20010101,F10__17661
AX_Flurstueck,25030,11000700600256____,Charlottenburg,11000004,19860101,F10__17662
AX_Flurstueck,569,11000701000343____,Charlottenburg,11000004,19880101,F10__17670
AX_Flurstueck,310,11000700400502____,Charlottenburg,11000004,19770101,F10__17675
AX_Flurstueck,6119,11000701100409____,Charlottenburg,11000004,20080101,F10__17676
AX_Flurstueck,2058,110007005002060001,Charlottenburg,11000004,19520101,F10__17684
AX_Flurstueck,2437,110007005038970161,Charlottenburg,11000004,18980101,F10__17687
AX_Flurstueck,30,110007010014670075,Charlottenburg,11000004,19300101,F10__17700
AX_Flurstueck,945,110007011009270126,Charlottenburg,11000004,18920101,F10__17703
AX_Flurstueck,608,110007011001260008,Charlottenburg,11000004,19650101,F10__17711
AX_Flurstueck,3251,11000700500284____,Charlottenburg,11000004,19780101,F10__17715
AX_Flurstueck,629,110007010015770075,Charlottenburg,11000004,19320101,F10__17734
AX_Flurstueck,701,110007004002580008,Charlottenburg,11000004,19540101,F10__17738
AX_Flurstueck,621,110007010014100075,Charlottenburg,11000004,19300101,F10__17755
AX_Flurstueck,14435,110007006010200055,Charlottenburg,11000004,19400101,F10__17771
AX_Flurstueck,1234,110007004049820236,Charlottenburg,11000004,19070101,F10__17782
AX_Flurstueck,1033,110007006000770002,Charlottenburg,11000004,19650101,F10__17784
AX_Flurstueck,1292,11000700500659____,Charlottenburg,11000004,19960101,F10__17796
AX_Flurstueck,469,11000700600387____,Charlottenburg,11000004,20050101,F10__17800
AX_Flurstueck,421,11000700600341____,Charlottenburg,11000004,20010101,F10__17820
AX_Flurstueck,875,110007011024800122,Charlottenburg,11000004,19110101,F10__17823
AX_Flurstueck,607,110007010014030075,Charlottenburg,11000004,19300101,F10__17828
AX_Flurstueck,3959,110007005001590022,Charlottenburg,11000004,19580101,F10__17831
AX_Flurstueck,1685,11000700400973____,Charlottenburg,11000004,19860101,F10__17850
AX_Flurstueck,1335,110007005000530001,Charlottenburg,11000004,19640101,F10__17877
AX_Flurstueck,16492,11000701000326____,Charlottenburg,11000004,19880101,F10__17882
AX_Flurstueck,6848,11000700401174____,Charlottenburg,11000004,20050101,F10__17895
AX_Flurstueck,415,110007004007590258,Charlottenburg,11000004,18740101,F10__17915
AX_Flurstueck,93,11000700600360____,Charlottenburg,11000004,20020101,F10__17921
AX_Flurstueck,16662,11000700400980____,Charlottenburg,11000004,19860101,F10__17927
AX_Flurstueck,4027,11000700600396____,Charlottenburg,11000004,20050101,F10__17958
AX_Flurstueck,43,11000701100443____,Charlottenburg,11000004,20110101,F10__17962
AX_Flurstueck,184,110007006000920020,Charlottenburg,11000004,19620101,F10__17973
AX_Flurstueck,1766,11000700600267____,Charlottenburg,11000004,19880101,F10__17979
AX_Flurstueck,513,110007010014240075,Charlottenburg,11000004,19300101,F10__17986
AX_Flurstueck,66,11000700500747____,Charlottenburg,11000004,20080101,F10__17990
AX_Flurstueck,389,110007005053950162,Charlottenburg,11000004,19050101,F10__17991
AX_Flurstueck,713,110007010014190075,Charlottenburg,11000004,19300101,F10__18018
AX_Flurstueck,6,110007005001660013,Charlottenburg,11000004,19730101,F10__18020
AX_Flurstueck,2859,11000700600427____,Charlottenburg,11000004,20080101,F10__18031
AX_Flurstueck,891,110007005000620003,Charlottenburg,11000004,19570101,F10__18041
AX_Flurstueck,322,11000700600359____,Charlottenburg,11000004,20020101,F10__18049
AX_Flurstueck,3,11000700500707____,Charlottenburg,11000004,20020101,F10__18056
AX_Flurstueck,1724,110007010001030048,Charlottenburg,11000004,19600101,F10__18057
AX_Flurstueck,45,11000700600378____,Charlottenburg,11000004,20050101,F10__18071
AX_Flurstueck,549,110007011023990128,Charlottenburg,11000004,19110101,F10__18073
AX_Flurstueck,613,110007004041580240,Charlottenburg,11000004,19030101,F10__18081
AX_Flurstueck,1507,110007004002350009,Charlottenburg,11000004,19600101,F10__18093
AX_Flurstueck,610,110007005043190165,Charlottenburg,11000004,19000101,F10__18107
AX_Flurstueck,1645,110007004002560002,Charlottenburg,11000004,19730101,F10__18109
AX_Flurstueck,5602,110007011000470002,Charlottenburg,11000004,19720101,F10__18111
AX_Flurstueck,288,11000700400927____,Charlottenburg,11000004,19840101,F10__18121
AX_Flurstueck,764,110007006007580077,Charlottenburg,11000004,19070101,F10__18128
AX_Flurstueck,972,110007004055830254,Charlottenburg,11000004,19140101,F10__18141
AX_Flurstueck,1031,11000700400341____,Charlottenburg,11000004,19740101,F10__18188
AX_Flurstueck,433,11000701100389____,Charlottenburg,11000004,20000101,F10__18191
AX_Flurstueck,245,110007004055860254,Charlottenburg,11000004,19140101,F10__18200
AX_Flurstueck,1111,110007011001260007,Charlottenburg,11000004,19650101,F10__18214
AX_Flurstueck,2227,11000700500394____,Charlottenburg,11000004,19840101,F10__18216
AX_Flurstueck,157,11000700600364____,Charlottenburg,11000004,20020101,F10__18226
AX_Flurstueck,2853,11000700400473____,Charlottenburg,11000004,19770101,F10__18229
AX_Flurstueck,1883,110007005002060004,Charlottenburg,11000004,19530101,F10__18234
AX_Flurstueck,2041,11000700600419____,Charlottenburg,11000004,20060101,F10__18242
AX_Flurstueck,1127,110007006001860001,Charlottenburg,11000004,18700101,F10__18256
AX_Flurstueck,553,110007005059020173,Charlottenburg,11000004,19100101,F10__18273
AX_Flurstueck,194,11000700600303____,Charlottenburg,11000004,20000101,F10__18291
AX_Flurstueck,1067,110007004002540001,Charlottenburg,11000004,19510101,F10__18295
AX_Flurstueck,8537,11000700600445____,Charlottenburg,11000004,20140101,F10__18304
AX_Flurstueck,1023,110007005002060006,Charlottenburg,11000004,19600101,F10__18323
AX_Flurstueck,63012,11000701100412____,Charlottenburg,11000004,20090101,F10__18327
AX_Flurstueck,3530,110007012001880001,Charlottenburg,11000004,19620101,F10__18328
AX_Flurstueck,23,11000700500741____,Charlottenburg,11000004,20070101,F10__18332
AX_Flurstueck,3937,11000700600413____,Charlottenburg,11000004,20060101,F10__18359
AX_Flurstueck,178,11000700600288____,Charlottenburg,11000004,20000101,F10__18369
AX_Flurstueck,1922,11000701000378____,Charlottenburg,11000004,19920101,F10__18376
AX_Flurstueck,1851,11000701200433____,Charlottenburg,11000004,20030101,F10__18397
AX_Flurstueck,5299,11000700500696____,Charlottenburg,11000004,19990101,F10__18407
AX_Flurstueck,135,11000701100458____,Charlottenburg,11000004,20130101,F10__18409
AX_Flurstueck,848,11000701100454____,Charlottenburg,11000004,20130101,F10__18411
AX_Flurstueck,2671,11000700500280____,Charlottenburg,11000004,19780101,F10__18414
AX_Flurstueck,1211,110007004002470009,Charlottenburg,11000004,19620101,F10__18433
AX_Flurstueck,1054,110007004002690003,Charlottenburg,11000004,19530101,F10__18449
AX_Flurstueck,1127,11000700600291____,Charlottenburg,11000004,20000101,F10__18451
AX_Flurstueck,9939,110007004002380002,Charlottenburg,11000004,19730101,F10__18472
AX_Flurstueck,774,110007005057590212,Charlottenburg,11000004,19070101,F10__18525
AX_Flurstueck,7272,11000701000523____,Charlottenburg,11000004,20150101,F10__18526
AX_Flurstueck,6042,11000700400730____,Charlottenburg,11000004,19800101,F10__18544
AX_Flurstueck,5688,11000700400524____,Charlottenburg,11000004,19780101,F10__18547
AX_Flurstueck,173,110007011001210004,Charlottenburg,11000004,19540101,F10__18549
AX_Flurstueck,103,11000700400721____,Charlottenburg,11000004,19800101,F10__18552
AX_Flurstueck,20557,11000701100267____,Charlottenburg,11000004,19820101,F10__18554
AX_Flurstueck,354,11000700400438____,Charlottenburg,11000004,19760101,F10__18615
AX_Flurstueck,1167,110007005057620212,Charlottenburg,11000004,19070101,F10__18619
AX_Flurstueck,956,110007011028340069,Charlottenburg,11000004,19250101,F10__18621
AX_Flurstueck,4283,11000700600446____,Charlottenburg,11000004,20140101,F10__18645
AX_Flurstueck,348,11000700600331____,Charlottenburg,11000004,20010101,F10__18652
AX_Flurstueck,6664,11000700401024____,Charlottenburg,11000004,19880101,F10__18660
AX_Flurstueck,829,110007011023910110,Charlottenburg,11000004,19110101,F10__18676
AX_Flurstueck,30753,11000700600245____,Charlottenburg,11000004,19860101,F10__18677
AX_Flurstueck,748,110007010014060075,Charlottenburg,11000004,19300101,F10__18678
AX_Flurstueck,83932,110007010001030199,Charlottenburg,11000004,19640101,F10__18680
AX_Flurstueck,13962,110007006000090013,Charlottenburg,11000004,19590101,F10__18692
AX_Flurstueck,640,110007011026860108,Charlottenburg,11000004,19140101,F10__18713
AX_Flurstueck,989,110007004002500018,Charlottenburg,11000004,19580101,F10__18717
AX_Flurstueck,1068,11000700600287____,Charlottenburg,11000004,20000101,F10__18725
AX_Flurstueck,2185,11000700500805____,Charlottenburg,11000004,20130101,F10__18732
AX_Flurstueck,280,110007004018400254,Charlottenburg,11000004,18870101,F10__18742
AX_Flurstueck,23115,11000701100402____,Charlottenburg,11000004,20060101,F10__18751
AX_Flurstueck,1451,110007011026780108,Charlottenburg,11000004,19140101,F10__18753
AX_Flurstueck,9740,11000700400546____,Charlottenburg,11000004,19780101,F10__18757
AX_Flurstueck,765,110007005056480213,Charlottenburg,11000004,19070101,F10__18771
AX_Flurstueck,1068,110007011025430126,Charlottenburg,11000004,19120101,F10__18772
AX_Flurstueck,405,110007005059280173,Charlottenburg,11000004,19100101,F10__18774
AX_Flurstueck,715,110007010014080075,Charlottenburg,11000004,19300101,F10__18778
AX_Flurstueck,1375,11000700500653____,Charlottenburg,11000004,19950101,F10__18791
AX_Flurstueck,1782,11000700600339____,Charlottenburg,11000004,20010101,F10__18793
AX_Flurstueck,1554,110007005001920010,Charlottenburg,11000004,19730101,F10__18807
AX_Flurstueck,24216,110007005001610003,Charlottenburg,11000004,19650101,F10__18814
AX_Flurstueck,166,110007011023350088,Charlottenburg,11000004,19520101,F10__18815
AX_Flurstueck,835,110007010014520075,Charlottenburg,11000004,19300101,F10__18836
AX_Flurstueck,704,11000700400503____,Charlottenburg,11000004,19770101,F10__18854
AX_Flurstueck,392,11000700401056____,Charlottenburg,11000004,19930101,F10__18860
AX_Flurstueck,890,110007005056370213,Charlottenburg,11000004,19070101,F10__18868
AX_Flurstueck,1110,110007011032540108,Charlottenburg,11000004,19410101,F10__18878
AX_Flurstueck,862,11000701100394____,Charlottenburg,11000004,20020101,F10__18884
AX_Flurstueck,785,110007011026330126,Charlottenburg,11000004,19120101,F10__18895
AX_Flurstueck,667,110007006005580082,Charlottenburg,11000004,18920101,F10__18912
AX_Flurstueck,53,110007005000510003,Charlottenburg,11000004,19570101,F10__18913
AX_Flurstueck,972,110007011001260003,Charlottenburg,11000004,19520101,F10__18916
AX_Flurstueck,1229,11000700600411____,Charlottenburg,11000004,20050101,F10__18921
AX_Flurstueck,721,110007005048000164,Charlottenburg,11000004,19030101,F10__18930
AX_Flurstueck,1713,11000700500634____,Charlottenburg,11000004,19940101,F10__18933
AX_Flurstueck,2481,11000700400550____,Charlottenburg,11000004,19780101,F10__18940
AX_Flurstueck,26016,11000701100401____,Charlottenburg,11000004,20050101,F10__18962
AX_Flurstueck,9920,11000700500506____,Charlottenburg,11000004,19880101,F10__18980
AX_Flurstueck,202,11000701100178____,Charlottenburg,11000004,19770101,F10__18988
AX_Flurstueck,1733,11000701100388____,Charlottenburg,11000004,20000101,F10__18989
AX_Flurstueck,1638,110007004002360001,Charlottenburg,11000004,19510101,F10__19004
AX_Flurstueck,2573,11000700500313____,Charlottenburg,11000004,19790101,F10__19014
AX_Flurstueck,59,110007004002490001,Charlottenburg,11000004,19580101,F10__19020
AX_Flurstueck,49,11000700401109____,Charlottenburg,11000004,19970101,F10__19021
AX_Flurstueck,472,11000700600298____,Charlottenburg,11000004,20000101,F10__19033
AX_Flurstueck,873,110007010014210075,Charlottenburg,11000004,19300101,F10__19062
AX_Flurstueck,2004,11000700400562____,Charlottenburg,11000004,19780101,F10__19064
AX_Flurstueck,4343,110007005000570002,Charlottenburg,11000004,19700101,F10__19068
AX_Flurstueck,652,110007010015840075,Charlottenburg,11000004,19320101,F10__19069
AX_Flurstueck,436,11000700500519____,Charlottenburg,11000004,19870101,F10__19077
AX_Flurstueck,889,110007005056500213,Charlottenburg,11000004,19070101,F10__19080
AX_Flurstueck,597,110007005000500001,Charlottenburg,11000004,19510101,F10__19089
AX_Flurstueck,21,11000701100437____,Charlottenburg,11000004,20110101,F10__19094
AX_Flurstueck,430,110007005001590002,Charlottenburg,11000004,19420101,F10__19096
AX_Flurstueck,900,110007004060000235,Charlottenburg,11000004,19370101,F10__19097
AX_Flurstueck,859,110007006000830001,Charlottenburg,11000004,19650101,F10__19099
AX_Flurstueck,7,11000700500803____,Charlottenburg,11000004,20130101,F10__19107
AX_Flurstueck,878,11000700401165____,Charlottenburg,11000004,20010101,F10__19112
AX_Flurstueck,449,11000700500745____,Charlottenburg,11000004,20080101,F10__19130
AX_Flurstueck,942,110007004034370271,Charlottenburg,11000004,18980101,F10__19131
AX_Flurstueck,1616,110007011029870086,Charlottenburg,11000004,19390101,F10__19133
AX_Flurstueck,6163,110007011001060001,Charlottenburg,11000004,19520101,F10__19142
AX_Flurstueck,1489,110007012000480008,Charlottenburg,11000004,19610101,F10__19155
AX_Flurstueck,644,11000701100384____,Charlottenburg,11000004,20000101,F10__19158
AX_Flurstueck,414,110007004003330019,Charlottenburg,11000004,19580101,F10__19159
AX_Flurstueck,1564,110007004002580029,Charlottenburg,11000004,19660101,F10__19167
AX_Flurstueck,478,110007011023890110,Charlottenburg,11000004,19110101,F10__19172
AX_Flurstueck,9071,11000701100468____,Charlottenburg,11000004,20150101,F10__19183
AX_Flurstueck,19532,11000701100393____,Charlottenburg,11000004,20020101,F10__19200
AX_Flurstueck,1688,11000700500776____,Charlottenburg,11000004,20100101,F10__19201
AX_Flurstueck,1137,110007011023730122,Charlottenburg,11000004,19100101,F10__19204
AX_Flurstueck,914,110007005001630008,Charlottenburg,11000004,19690101,F10__19215
AX_Flurstueck,1902,11000701100315____,Charlottenburg,11000004,19820101,F10__19253
AX_Flurstueck,778,11000700600358____,Charlottenburg,11000004,20020101,F10__19262
AX_Flurstueck,869,110007011001260005,Charlottenburg,11000004,19610101,F10__19265
AX_Flurstueck,1287,110007004002540012,Charlottenburg,11000004,19540101,F10__19286
AX_Flurstueck,5046,11000700400657____,Charlottenburg,11000004,19800101,F10__19289
AX_Flurstueck,1389,110007005001920004,Charlottenburg,11000004,19580101,F10__19296
AX_Flurstueck,76,110007011000690004,Charlottenburg,11000004,19510101,F10__19299
AX_Flurstueck,264,110007011029840086,Charlottenburg,11000004,19390101,F10__19300
AX_Flurstueck,168,11000700600352____,Charlottenburg,11000004,20010101,F10__19303
AX_Flurstueck,842,110007004002540025,Charlottenburg,11000004,19630101,F10__19320
AX_Flurstueck,831,110007010014430075,Charlottenburg,11000004,19300101,F10__19324
AX_Flurstueck,901,110007004036800271,Charlottenburg,11000004,18990101,F10__19327
AX_Flurstueck,717,110007006005940040,Charlottenburg,11000004,18930101,F10__19342
AX_Flurstueck,603,110007005001590007,Charlottenburg,11000004,19510101,F10__19348
AX_Flurstueck,3739,11000700500708____,Charlottenburg,11000004,20020101,F10__19353
AX_Flurstueck,2866,110007011001280005,Charlottenburg,11000004,19510101,F10__19355
AX_Flurstueck,10860,110007005001900003,Charlottenburg,11000004,19670101,F10__19358
AX_Flurstueck,943,11000700400713____,Charlottenburg,11000004,19810101,F10__19363
AX_Flurstueck,1590,11000701100378____,Charlottenburg,11000004,19990101,F10__19366
AX_Flurstueck,2194,11000700500681____,Charlottenburg,11000004,19980101,F10__19375
AX_Flurstueck,5210,11000700600444____,Charlottenburg,11000004,20140101,F10__19387
AX_Flurstueck,665,110007005058480209,Charlottenburg,11000004,19080101,F10__19391
AX_Flurstueck,597,110007010014650075,Charlottenburg,11000004,19300101,F10__19401
AX_Flurstueck,36922,11000701200212____,Charlottenburg,11000004,19770101,F10__19403
AX_Flurstueck,19,110007004059580334,Charlottenburg,11000004,19330101,F10__19404
AX_Flurstueck,22882,11000700401211____,Charlottenburg,11000004,20110101,F10__19405
AX_Flurstueck,1808,11000700400886____,Charlottenburg,11000004,19830101,F10__19406
AX_Flurstueck,591,11000700400677____,Charlottenburg,11000004,19790101,F10__19414
AX_Flurstueck,4740,11000700500606____,Charlottenburg,11000004,19920101,F10__19435
AX_Flurstueck,4051,110007005001820007,Charlottenburg,11000004,19690101,F10__19438
AX_Flurstueck,748,11000700500490____,Charlottenburg,11000004,19880101,F10__19446
AX_Flurstueck,346,110007004002540028,Charlottenburg,11000004,19630101,F10__19472
AX_Flurstueck,1395,110007004002540007,Charlottenburg,11000004,19540101,F10__19484
AX_Flurstueck,1098,110007004009730333,Charlottenburg,11000004,18750101,F10__19485
AX_Flurstueck,902,110007005056310213,Charlottenburg,11000004,19070101,F10__19486
AX_Flurstueck,1748,11000701100186____,Charlottenburg,11000004,19770101,F10__19493
AX_Flurstueck,510,110007010014360075,Charlottenburg,11000004,19300101,F10__19551
AX_Flurstueck,56,110007010014460075,Charlottenburg,11000004,19300101,F10__19554
AX_Flurstueck,873,11000700600395____,Charlottenburg,11000004,20050101,F10__19576
AX_Flurstueck,946,11000701100291____,Charlottenburg,11000004,19820101,F10__19585
AX_Flurstueck,382,110007004002540032,Charlottenburg,11000004,19720101,F10__19587
AX_Flurstueck,4934,11000700500791____,Charlottenburg,11000004,20110101,F10__19618
AX_Flurstueck,146,110007004049070258,Charlottenburg,11000004,19060101,F10__19633
AX_Flurstueck,974,110007004002400003,Charlottenburg,11000004,19510101,F10__19634
AX_Flurstueck,791,11000700600253____,Charlottenburg,11000004,19860101,F10__19638
AX_Flurstueck,39472,11000701200318____,Charlottenburg,11000004,19890101,F10__19655
AX_Flurstueck,903,110007004002540026,Charlottenburg,11000004,19630101,F10__19662
AX_Flurstueck,602,110007005037580168,Charlottenburg,11000004,18980101,F10__19663
AX_Flurstueck,791,11000700600389____,Charlottenburg,11000004,20050101,F10__19673
AX_Flurstueck,837,110007011023740109,Charlottenburg,11000004,19110101,F10__19681
AX_Flurstueck,756,110007005001590008,Charlottenburg,11000004,19510101,F10__19683
AX_Flurstueck,4931,11000700600422____,Charlottenburg,11000004,20070101,F10__19706
AX_Flurstueck,13208,11000700400655____,Charlottenburg,11000004,19800101,F10__19725
AX_Flurstueck,380,110007004029310252,Charlottenburg,11000004,18940101,F10__19746
AX_Flurstueck,6880,11000700500610____,Charlottenburg,11000004,19890101,F10__19751
AX_Flurstueck,2057,110007005001680003,Charlottenburg,11000004,19690101,F10__19763
AX_Flurstueck,803,11000700400676____,Charlottenburg,11000004,19790101,F10__19765
AX_Flurstueck,335,11000700500633____,Charlottenburg,11000004,19940101,F10__19767
AX_Flurstueck,733,110007011023930128,Charlottenburg,11000004,19110101,F10__19769
AX_Flurstueck,1574,11000700400733____,Charlottenburg,11000004,19800101,F10__19770
AX_Flurstueck,2282,11000700400548____,Charlottenburg,11000004,19780101,F10__19771
AX_Flurstueck,30,11000701100376____,Charlottenburg,11000004,19980101,F10__19776
AX_Flurstueck,14304,110007004002500031,Charlottenburg,11000004,19670101,F10__19794
AX_Flurstueck,507,110007005056460213,Charlottenburg,11000004,19070101,F10__19795
AX_Flurstueck,100,11000700500778____,Charlottenburg,11000004,20100101,F10__19804
AX_Flurstueck,576,110007005045640041,Charlottenburg,11000004,19010101,F10__19820
AX_Flurstueck,1332,110007004056290258,Charlottenburg,11000004,19150101,F10__19824
AX_Flurstueck,797,110007005056300213,Charlottenburg,11000004,19070101,F10__19826
AX_Flurstueck,12836,11000700600305____,Charlottenburg,11000004,20000101,F10__19846
AX_Flurstueck,3653,11000700400545____,Charlottenburg,11000004,19780101,F10__19848
AX_Flurstueck,824,110007005038610164,Charlottenburg,11000004,18980101,F10__19855
AX_Flurstueck,726,110007011023940128,Charlottenburg,11000004,19110101,F10__19882
AX_Flurstueck,653,11000701100318____,Charlottenburg,11000004,19820101,F10__19884
AX_Flurstueck,24,11000700600391____,Charlottenburg,11000004,20050101,F10__19887
AX_Flurstueck,5400,11000700500314____,Charlottenburg,11000004,19790101,F10__19892
AX_Flurstueck,726,110007010014420075,Charlottenburg,11000004,19300101,F10__19901
AX_Flurstueck,621,110007010014090075,Charlottenburg,11000004,19300101,F10__19912
AX_Flurstueck,680,110007005000480005,Charlottenburg,11000004,19590101,F10__19925
AX_Flurstueck,13375,11000700600262____,Charlottenburg,11000004,19860101,F10__19929
AX_Flurstueck,18814,11000701100423____,Charlottenburg,11000004,20100101,F10__19939
AX_Flurstueck,108,11000700600289____,Charlottenburg,11000004,20000101,F10__19943
AX_Flurstueck,1580,11000700600381____,Charlottenburg,11000004,20050101,F10__19948
AX_Flurstueck,1836,11000700400887____,Charlottenburg,11000004,19830101,F10__19956
AX_Flurstueck,464,11000700600222____,Charlottenburg,11000004,19810101,F10__19962
AX_Flurstueck,1106,11000701000352____,Charlottenburg,11000004,19880101,F10__19964
AX_Flurstueck,3145,11000700600229____,Charlottenburg,11000004,19810101,F10__19987
AX_Flurstueck,635,110007010014590075,Charlottenburg,11000004,19300101,F10__19989
AX_Flurstueck,17,11000700600414____,Charlottenburg,11000004,20060101,F10__19994
AX_Flurstueck,158,110007005001660006,Charlottenburg,11000004,19570101,F10__20004
AX_Flurstueck,2778,110007011001280016,Charlottenburg,11000004,19650101,F10__20011
AX_Flurstueck,649,110007010014560075,Charlottenburg,11000004,19300101,F10__20092
AX_Flurstueck,6,11000700600440____,Charlottenburg,11000004,20130101,F10__20093
AX_Flurstueck,1775,11000700500267____,Charlottenburg,11000004,19780101,F10__20098
AX_Flurstueck,652,110007010014010075,Charlottenburg,11000004,19300101,F10__20100
AX_Flurstueck,982,110007004049790236,Charlottenburg,11000004,19070101,F10__20101
AX_Flurstueck,1816,11000700400563____,Charlottenburg,11000004,19780101,F10__20107
AX_Flurstueck,4385,11000701100415____,Charlottenburg,11000004,20090101,F10__20108
AX_Flurstueck,935,110007004039530241,Charlottenburg,11000004,19020101,F10__20137
AX_Flurstueck,1092,110007004049810236,Charlottenburg,11000004,19070101,F10__20148
AX_Flurstueck,1003,11000700400725____,Charlottenburg,11000004,19800101,F10__20151
AX_Flurstueck,1098,11000700401241____,Charlottenburg,11000004,20130101,F10__20180
AX_Flurstueck,5794,11000700500697____,Charlottenburg,11000004,20000101,F10__20205
AX_Flurstueck,1147,110007004049150258,Charlottenburg,11000004,19060101,F10__20242
AX_Flurstueck,790,110007004002400002,Charlottenburg,11000004,19510101,F10__20244
AX_Flurstueck,1,11000700500763____,Charlottenburg,11000004,20080101,F10__20262
AX_Flurstueck,3051,110007006000020002,Charlottenburg,11000004,19510101,F10__20263
AX_Flurstueck,2974,110007005059860206,Charlottenburg,11000004,19110101,F10__20284
AX_Flurstueck,518,110007010014290075,Charlottenburg,11000004,19300101,F10__20289
AX_Flurstueck,10976,11000700600251____,Charlottenburg,11000004,19860101,F10__20308
AX_Flurstueck,740,11000701000525____,Charlottenburg,11000004,20150101,F10__20310
AX_Flurstueck,770,110007005037620168,Charlottenburg,11000004,18980101,F10__20316
AX_Flurstueck,5939,110007006010170022,Charlottenburg,11000004,19400101,F10__20326
AX_Flurstueck,338,110007004002580021,Charlottenburg,11000004,19610101,F10__20335
AX_Flurstueck,1620,110007004049110258,Charlottenburg,11000004,19060101,F10__20344
