NEUBKLAR,BEZKLAR,GRZKL,STSTRNAME,TYPKLAR,FLALLE,VG,VG_0,PROBAU,PROVGNEU,PROVGNEU_0,KL1,KL2,KL3,KL4,alias,BAUNKLAR,SUMME
Mitte,Tiergarten,Kleingarten,nicht oder gering bebaute Flächen der Gemeinbedarfs- und Sondernutzungen sowie Grün- und Freiflächen,Kleingartenanlage allgemein,17586,15,15,5,10,10,5,31,4,60,0200010011000000,,
Mitte,Tiergarten,,geringe Bebauung mit überwiegender Nutzung durch Gewerbe und Industrie,Flächen der Ver- und Entsorgung,52678,96,96,39,57,57,31,56,1,12,0200010051000100,Ver- und Entsorgungseinrichtungen,
Mitte,Tiergarten,,dichte Bebauung mit überwiegender Nutzung durch Gewerbe und Industrie,Gewerbe- und Industriegebiet großflächiger Einzelhandel, dichte Bebauung,71522,95,95,55,41,41,74,20,1,5,0200010071000100,Gewerbe- und Industrienutzung großflächiger Einzelhandel,97
Mitte,Tiergarten,,Blockbebauung der Gründerzeit mit Seitenflügeln und Hinterhäusern,Geschlossene Blockbebauung Hinterhof (1870er-1918), 5-geschossig,12771,73,73,42,30,30,56,22,3,19,0200010071000200,Wohnnutzung,405
Mitte,Tiergarten,,Blockbebauung der Gründerzeit mit Seitenflügeln und Hinterhäusern,Geschlossene Blockbebauung Hinterhof (1870er-1918), 5-geschossig,16095,87,87,59,29,29,56,22,3,19,0200010121000000,Wohnnutzung,734
Mitte,Tiergarten,,dichte Bebauung mit überwiegender Nutzung durch Gewerbe und Industrie,Gewerbe- und Industriegebiet großflächiger Einzelhandel, dichte Bebauung,21083,92,92,64,28,28,74,20,1,5,0200010131000100,Gewerbe- und Industrienutzung großflächiger Einzelhandel,57
Mitte,Tiergarten,,Blockbebauung der Gründerzeit mit Seitenflügeln und Hinterhäusern,Geschlossene Blockbebauung Hinterhof (1870er-1918), 5-geschossig,15556,83,83,58,26,26,56,22,3,19,0200010131000200,Wohnnutzung,829
Mitte,Tiergarten,,Blockbebauung der Gründerzeit mit Seitenflügeln und Hinterhäusern,Geschlossene Blockbebauung Hinterhof (1870er-1918), 5-geschossig,5428,87,87,61,26,26,56,22,3,19,0200010741000100,Wohnnutzung,230
Mitte,Tiergarten,,dichte Bebauung mit überwiegender Nutzung durch Gewerbe und Industrie,Gewerbe- und Industriegebiet großflächiger Einzelhandel, dichte Bebauung,49547,93,93,58,35,35,74,20,1,5,0200010741000200,Gewerbe- und Industrienutzung großflächiger Einzelhandel,3
Mitte,Tiergarten,,Blockbebauung der Gründerzeit mit Seitenflügeln und Hinterhäusern,Dichte Blockbebauung geschlossener Hinterhof (1870er-1918), 5-6-geschossig,7367,85,85,60,25,25,64,17,4,15,0200010751000000,Wohnnutzung,279
Mitte,Tiergarten,,dichte Bebauung mit überwiegender Nutzung durch Gewerbe und Industrie,Gewerbe- und Industriegebiet großflächiger Einzelhandel, dichte Bebauung,85208,97,97,58,39,39,74,20,1,5,0200010761000000,Gewerbe- und Industrienutzung großflächiger Einzelhandel,6
Mitte,Tiergarten,,Blockbebauung der Gründerzeit mit Seitenflügeln und Hinterhäusern,Geschlossene Blockbebauung Hinterhof (1870er-1918), 5-geschossig,21793,79,79,51,29,29,56,22,3,19,0200010941000100,Mischnutzung,84
Mitte,Tiergarten,,Blockbebauung der Gründerzeit mit Seitenflügeln und Hinterhäusern,Geschlossene Blockbebauung Hinterhof (1870er-1918), 5-geschossig,8261,90,90,73,17,17,56,22,3,19,0200010941000200,Mischnutzung,57
Mitte,Tiergarten,Park / Grünfläche,nicht oder gering bebaute Flächen der Gemeinbedarfs- und Sondernutzungen sowie Grün- und Freiflächen,Grünanlage/Park,3593,35,35,0,35,35,30,20,5,45,0200010941000300,,
